ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-COM-15-0001	親会社と子会社からなる企業集団を一体として報告する財務諸表を{{c1::連結財務諸表}}といい、各社の個別財務諸表も別途作成する。	企業集団全体を一つの経済主体として見るが、親会社・子会社それぞれの個別財務諸表はなくならない。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 1 連結財務諸表とは	連結財務諸表	definition	ALP-COM-15-0001	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::連結財務諸表 type::definition	approved	pass
BK-COM-15-0002	発行済株式総数の{{c1::50％超}}を保有して他社を支配する会社を{{c1::親会社}}、支配される会社を{{c1::子会社}}という。	教科書上の基本的な支配判定基準。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 1 連結財務諸表とは	親会社と子会社	classification	ALP-COM-15-0002	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::親会社と子会社 type::classification	approved	pass
BK-COM-15-0003	連結財務諸表は、親会社・子会社の個別財務諸表を{{c1::単純合算}}し、{{c1::連結修正仕訳}}を反映して作成する。この合算額と修正額から連結額を算定する表を{{c1::連結精算表}}という。	連結精算表は、個別財務諸表そのものを書き換えるのではなく、連結上の調整を集約して連結財務諸表額を求めるために用いる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 2 基本的な作成方法	連結財務諸表の作成手順	procedure	ALP-COM-15-0003 ALP-COM-15-0004	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::連結財務諸表の作成手順 type::procedure	approved	pass
BK-COM-15-0004	連結P/Lでは売上原価などの{{c1::内訳を省略}}し、個別P/Lの「税引前当期純利益」に相当する項目を{{c1::税金等調整前当期純利益}}と表示する。	連結財務諸表には個別財務諸表と異なる表示名称・集約方法がある。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 3 連結財務諸表の特徴	連結損益計算書の表示	financial_statement	ALP-COM-15-0005	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::連結損益計算書の表示 type::financial_statement	approved	pass
BK-COM-15-0005	{{c1::親会社株主に帰属する当期純利益}}＝当期純利益－{{c1::非支配株主に帰属する当期純利益}}。	連結P/Lの当期純利益を親会社株主分と非支配株主分に区分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 3 連結財務諸表の特徴	親会社株主帰属利益	formula	ALP-COM-15-0006	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::親会社株主帰属利益 type::formula	approved	pass
BK-COM-15-0006	連結B/Sの純資産には、親会社株主に帰属する純資産に加えて{{c1::非支配株主持分}}を表示する。	非支配株主持分は連結特有の純資産項目。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第1節 3 連結財務諸表の特徴	非支配株主持分の表示	financial_statement	ALP-COM-15-0007	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::非支配株主持分の表示 type::financial_statement	approved	pass
BK-COM-15-0007	完全所有の支配獲得時の投資と資本の相殺消去：（借）{{c1::資本金}}・{{c1::資本剰余金}}・{{c1::利益剰余金}}／（貸）{{c1::子会社株式}}。	親会社の投資と子会社の資本を連結上で両建てにしないため、子会社資本を全額消去する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第2節 1 支配獲得時	完全所有の投資と資本の相殺消去	journal_entry	ALP-COM-15-0008	2	bookkeeping::commercial chapter::commercial::15 difficulty::2 status::approved topic::完全所有の投資と資本の相殺消去 type::journal_entry	approved	pass
BK-COM-15-0008	完全所有ののれん＝{{c1::子会社株式取得原価}}－支配獲得時の{{c1::子会社資本合計}}。	取得原価が資本合計を上回ると、その正の差額をのれんとして認識する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第2節 1 支配獲得時	完全所有ののれん	formula	ALP-COM-15-0009	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::完全所有ののれん type::formula	approved	pass
BK-COM-15-0009	完全所有で投資消去差額が正の場合、その差額を{{c1::のれん}}（{{c1::資産}}）として計上する。	正の投資消去差額は、子会社株式取得原価が支配獲得時の子会社資本合計を上回る部分。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第2節 1 支配獲得時	のれんの認識	journal_entry	ALP-COM-15-0010	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::のれんの認識 type::journal_entry	approved	pass
BK-COM-15-0010	支配獲得翌期以降は、前期までの連結修正を{{c1::開始仕訳}}として再現し、その後に{{c1::当期分}}の連結修正仕訳を行う。	連結修正仕訳は個別財務諸表に記帳されないため、翌期にも連結上の累積効果を再現する必要がある。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	15 連結会計	第2節 翌期以降	開始仕訳	procedure	ALP-COM-15-0011	1	bookkeeping::commercial chapter::commercial::15 difficulty::1 status::approved topic::開始仕訳 type::procedure	approved	pass
