ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-COM-04-0001	債権・債務の勘定科目は、債権・債務の{{c1::発生原因}}に応じて使い分ける。商品売買の掛取引・約束手形・電子記録、商品以外の後払取引、資金貸借では、それぞれ売掛金／買掛金、手形勘定、電子記録勘定、未収入金／未払金、貸付金／借入金などを選択する。	勘定科目名だけでなく、債権・債務が生じた取引の性質を先に判定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	章総論	債権債務の勘定選択	classification	ALP-COM-04-0001	1	bookkeeping::commercial chapter::commercial::04 difficulty::1 status::approved topic::債権債務の勘定選択 type::classification	approved	pass
BK-COM-04-0002	先方負担額を当社が一時的に支払ったときは（借）{{c1::立替金}}／（貸）{{c1::現金}}として回収権を計上し、当社の仕入原価には含めない。同一相手に対する買掛金とこの回収権は{{c1::相殺}}して処理できる。	立替額は当社負担の仕入諸掛ではない。相殺処理は任意で、総額表示も可能。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 立替金と買掛金	立替金と買掛金の相殺	journal_entry	ALP-COM-04-0002 ALP-COM-04-0003	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::立替金と買掛金の相殺 type::journal_entry	approved	pass
BK-COM-04-0003	商品券で商品を販売したときは（借）{{c1::受取商品券}}／（貸）{{c1::売上}}、後日発行会社から精算を受けたときは（借）{{c1::現金}}／（貸）{{c1::受取商品券}}として処理する。	受取商品券は商品券発行会社に対する回収権を表す資産。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 受取商品券	受取商品券	journal_entry	ALP-COM-04-0004	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::受取商品券 type::journal_entry	approved	pass
BK-COM-04-0004	クレジット販売で手数料を販売時に認識する場合は（借）{{c1::クレジット売掛金}}・{{c1::支払手数料}}／（貸）{{c1::売上}}とし、{{c1::クレジット売掛金}}は手数料控除後の純額とする。手数料を回収時に認識する場合は販売時に代金総額を{{c1::クレジット売掛金}}として計上し、回収時に{{c1::支払手数料}}を費用計上する。	信販会社に対する回収権と、信販会社へ支払う手数料の認識時点を区別する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 クレジット売掛金	クレジット売掛金と手数料	comparison	ALP-COM-04-0005 ALP-COM-04-0006	3	bookkeeping::commercial chapter::commercial::04 difficulty::3 status::approved topic::クレジット売掛金と手数料 type::comparison	approved	pass
BK-COM-04-0005	商品売買以外の後払売却による回収権は{{c1::未収入金}}、商品売買以外の後払購入による支払義務は{{c1::未払金}}で処理する。	商品売買の売掛金・買掛金と区別する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 未収入金・未払金	未収入金と未払金	classification	ALP-COM-04-0007	1	bookkeeping::commercial chapter::commercial::04 difficulty::1 status::approved topic::未収入金と未払金 type::classification	approved	pass
BK-COM-04-0006	資金貸付の元本は{{c1::貸付金}}（資産）、資金借入の元本は{{c1::借入金}}（負債）で処理し、回収・返済時に各元本勘定を減少させる。利息は貸付側で{{c1::受取利息}}（収益）、借入側で{{c1::支払利息}}（費用）とする。	元本と利息を分けて認識する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 借入金・貸付金	貸付・借入と利息	classification	ALP-COM-04-0008 ALP-COM-04-0009	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::貸付・借入と利息 type::classification	approved	pass
BK-COM-04-0007	利息＝{{c1::元金}}×{{c1::年利率}}。1年未満では、月割はさらに×{{c1::月数}}/12、日割は×{{c1::日数}}/365で計算する。	期間対応する月数・日数を掛けて年額を按分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 利息	利息の計算	formula	ALP-COM-04-0010	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::利息の計算 type::formula	approved	pass
BK-COM-04-0008	利息を差し引いた残額だけが入金される借入でも、貸方の借入金は実際入金額ではなく{{c1::返済義務総額}}で計上し、差額を支払利息とする。	借入金はネット入金額ではなく元本債務の総額で測定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 利息	利息控除後の借入金	measurement	ALP-COM-04-0011	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::利息控除後の借入金 type::measurement	approved	pass
BK-COM-04-0009	役員への貸付は{{c1::役員貸付金}}、従業員への貸付は{{c1::従業員貸付金}}、役員からの借入は{{c1::役員借入金}}を用い、相手関係を勘定科目上で明確にする。	相手先別の専用勘定を使うことで一般の貸付金・借入金と区別できる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 役員等との資金貸借	役員・従業員との資金貸借	classification	ALP-COM-04-0012	1	bookkeeping::commercial chapter::commercial::04 difficulty::1 status::approved topic::役員・従業員との資金貸借 type::classification	approved	pass
BK-COM-04-0010	資金貸借で約束手形を用いる場合、貸付側は{{c1::手形貸付金}}、借入側は{{c1::手形借入金}}を用い、商品売買に伴う受取手形・支払手形と区別する。	資金貸借は金融取引、商品売買は商取引として手形勘定を使い分ける。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	基礎 手形貸付金・手形借入金	手形貸付金・手形借入金	classification	ALP-COM-04-0013	2	bookkeeping::commercial chapter::commercial::04 difficulty::2 status::approved topic::手形貸付金・手形借入金 type::classification	approved	pass
BK-COM-04-0011	振出人が受取人へ満期日に所定額を支払う証券を{{c1::約束手形}}といい、保有側の手形債権は{{c1::受取手形}}（資産）、振出側の手形債務は{{c1::支払手形}}（負債）で処理する。	満期日に当座預金口座を通じて決済される。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	04 債権債務	第1節 約束手形	約束手形の基礎	definition	ALP-COM-04-0014	1	bookkeeping::commercial chapter::commercial::04 difficulty::1 status::approved topic::約束手形の基礎 type::definition	approved	pass
