ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-13-0001	売上（販売量）・原価・利益の関係を分析し、短期利益計画に必要な売上高や利益変化を把握する方法を{{c1::CVP分析}}という。この分析では、売上高の変化に対して{{c1::変動費}}と{{c1::貢献利益}}は比例して増減し、{{c1::固定費}}は一定とする。	CVP分析は直接原価計算の原価性質を利用し、売上高の変化が原価と利益に与える影響を把握する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第1節 CVP分析とは	CVP分析の基本構造	definition	ALP-IND-13-0001 ALP-IND-13-0002	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::CVP分析の基本構造 type::definition	approved	pass
BK-IND-13-0002	貢献利益＝{{c1::売上高}}－{{c1::変動費}}＝{{c1::固定費}}＋{{c1::営業利益}}。	貢献利益は変動費控除後に固定費の回収と利益の獲得へ充てられる額。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第1節 基本概念	貢献利益	formula	ALP-IND-13-0003	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::貢献利益 type::formula	approved	pass
BK-IND-13-0003	{{c1::貢献利益率}}＝貢献利益÷売上高、{{c1::変動費率}}＝変動費÷売上高。2つの比率の合計は{{c1::100%}}。	売上高は変動費と貢献利益に分かれるため、両比率の合計は100%となる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第1節 基本概念	貢献利益率と変動費率	formula	ALP-IND-13-0004 ALP-IND-13-0005 ALP-IND-13-0006	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::貢献利益率と変動費率 type::formula	approved	pass
BK-IND-13-0004	営業利益が{{c1::0}}となり、貢献利益＝{{c1::固定費}}となる売上高または販売量の点を{{c1::損益分岐点}}という。	損益分岐点は売上高または販売量で表す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 基本的な分析	損益分岐点	definition	ALP-IND-13-0007	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::損益分岐点 type::definition	approved	pass
BK-IND-13-0005	損益分岐点売上高＝{{c1::固定費}}÷{{c1::貢献利益率}}、損益分岐点販売量＝{{c1::固定費}}÷製品単位あたり{{c1::貢献利益}}。	売上高ベースでは貢献利益率、数量ベースでは製品単位あたり貢献利益を用いる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 基本的な分析	損益分岐点の計算	formula	ALP-IND-13-0008 ALP-IND-13-0009	2	bookkeeping::industrial chapter::industrial::13 difficulty::2 status::approved topic::損益分岐点の計算 type::formula	approved	pass
BK-IND-13-0006	利益目標を金額で設定する場合、必要売上高＝（{{c1::固定費}}＋{{c1::目標営業利益}}）÷{{c1::貢献利益率}}、必要販売量＝（{{c1::固定費}}＋{{c1::目標営業利益}}）÷製品単位あたり{{c1::貢献利益}}。	損益分岐点の固定費に目標営業利益を上乗せして、必要な貢献利益を求める。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 基本的な分析	目標営業利益達成点	formula	ALP-IND-13-0010 ALP-IND-13-0011	2	bookkeeping::industrial chapter::industrial::13 difficulty::2 status::approved topic::目標営業利益達成点 type::formula	approved	pass
BK-IND-13-0007	営業利益率の目標を設定する場合、達成売上高＝{{c1::固定費}}÷（{{c1::貢献利益率}}－{{c1::目標営業利益率}}）。	売上高に対する目標利益の割合を貢献利益率から差し引いた残りで固定費を回収する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 基本的な分析	目標営業利益率達成点	formula	ALP-IND-13-0012	2	bookkeeping::industrial chapter::industrial::13 difficulty::2 status::approved topic::目標営業利益率達成点 type::formula	approved	pass
BK-IND-13-0008	損益分岐点比率＝{{c1::損益分岐点売上高}}÷{{c1::予想（計画）売上高}}。	予想売上高のうち、損益分岐点売上高が占める割合を示す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 その他の分析	損益分岐点比率	formula	ALP-IND-13-0013	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::損益分岐点比率 type::formula	approved	pass
BK-IND-13-0009	安全余裕額＝{{c1::予想（計画）売上高}}－{{c1::損益分岐点売上高}}。	予想売上高が損益分岐点売上高をどれだけ上回るかを金額で示す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 その他の分析	安全余裕額	formula	ALP-IND-13-0014	1	bookkeeping::industrial chapter::industrial::13 difficulty::1 status::approved topic::安全余裕額 type::formula	approved	pass
BK-IND-13-0010	安全余裕率＝{{c1::安全余裕額}}÷{{c1::予想（計画）売上高}}＝{{c1::100%}}－{{c1::損益分岐点比率}}。この率が高いほど、売上高減少に対する{{c1::安全性}}が高い。	安全余裕率は、予想売上高が損益分岐点からどの程度離れているかを示す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	13 CVP分析	第2節 その他の分析	安全余裕率	formula	ALP-IND-13-0015 ALP-IND-13-0016	2	bookkeeping::industrial chapter::industrial::13 difficulty::2 status::approved topic::安全余裕率 type::formula	approved	pass
