ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-14-0001	会社全体の会計帳簿を本社と工場に分け、製造活動の記録を工場側で行う制度を{{c1::工場会計の独立}}という。	本社と工場の帳簿を分離し、製造活動の記録を工場側へ持たせる制度。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	工場会計の独立	definition	ALP-IND-14-0001	1	bookkeeping::industrial chapter::industrial::14 difficulty::1 status::approved topic::工場会計の独立 type::definition	approved	pass
BK-IND-14-0002	工場会計が独立していると、工場には{{c1::工場元帳}}、本社には{{c1::本社元帳}}（{{c1::一般元帳}}）を設ける。	工場元帳と本社元帳は、それぞれ工場側・本社側の総勘定元帳。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	本社工場の元帳	ledger	ALP-IND-14-0002	1	bookkeeping::industrial chapter::industrial::14 difficulty::1 status::approved topic::本社工場の元帳 type::ledger	approved	pass
BK-IND-14-0003	勘定配置は、材料・労務費・経費・製造間接費・仕掛品など製造活動の勘定を{{c1::工場}}に、現金預金・債権債務・売上・販売管理費などを{{c1::本社}}に置く。	原則として、製造活動に関する勘定は工場、それ以外の購買・販売・管理活動に関する勘定は本社に置く。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	勘定の配置	classification	ALP-IND-14-0003	2	bookkeeping::industrial chapter::industrial::14 difficulty::2 status::approved topic::勘定の配置 type::classification	approved	pass
BK-IND-14-0004	工場会計を独立させても、{{c1::製品}}勘定は本社側に設定する場合がある。	製品勘定は製造活動勘定だが、本社側に置く選択肢もある。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	製品勘定の配置例外	exception	ALP-IND-14-0004	1	bookkeeping::industrial chapter::industrial::14 difficulty::1 status::approved topic::製品勘定の配置例外 type::exception	approved	pass
BK-IND-14-0005	本社工場間の内部取引では、本社側で{{c1::工場}}勘定、工場側で{{c1::本社}}勘定を用いる。これらは内部的な債権債務で、会社全体の財務諸表では{{c1::相殺}}される。	本社の工場勘定と工場の本社勘定は相互勘定であり、会社全体では内部残高を残さない。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	本社工場間の相互勘定	ledger	ALP-IND-14-0005 ALP-IND-14-0006	2	bookkeeping::industrial chapter::industrial::14 difficulty::2 status::approved topic::本社工場間の相互勘定 type::ledger	approved	pass
BK-IND-14-0006	取引が本社または工場だけで完結する場合は、通常の仕訳を{{c1::担当する側だけ}}で行う。双方に関係する場合は、まず{{c1::会社全体}}の仕訳を考え、本社側・工場側へ分割する。	片側完結取引と双方関係取引で、記帳の進め方が異なる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	取引範囲による記帳手順	procedure	ALP-IND-14-0007 ALP-IND-14-0008	2	bookkeeping::industrial chapter::industrial::14 difficulty::2 status::approved topic::取引範囲による記帳手順 type::procedure	approved	pass
BK-IND-14-0007	本社が材料を掛けで購入して工場へ送るとき、本社：（借）{{c1::工場}}／（貸）{{c1::買掛金}}、工場：（借）{{c1::材料}}／（貸）{{c1::本社}}。	会社全体では（借）材料／（貸）買掛金だが、本社・工場へ分割すると相互勘定を介する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	材料購入と工場送付	journal_entry	ALP-IND-14-0009	2	bookkeeping::industrial chapter::industrial::14 difficulty::2 status::approved topic::材料購入と工場送付 type::journal_entry	approved	pass
BK-IND-14-0008	材料消費・労務費消費・製造間接費配賦・製品完成など工場内部だけの製造取引では、本社側の仕訳は{{c1::不要}}。	これらは工場帳簿のみで通常どおり処理する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	工場内部取引	procedure	ALP-IND-14-0010	1	bookkeeping::industrial chapter::industrial::14 difficulty::1 status::approved topic::工場内部取引 type::procedure	approved	pass
BK-IND-14-0009	本社が工場負担の賃金や製造経費を支払うとき、本社：（借）{{c1::工場}}／（貸）{{c1::現金}}、工場：（借）{{c1::賃金給料}}・{{c1::製造間接費}}等／（貸）{{c1::本社}}。	工場側では、支払対象の性質に応じた原価勘定を借方に計上し、本社勘定を貸方に置く。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	本社による工場費用支払	journal_entry	ALP-IND-14-0011	2	bookkeeping::industrial chapter::industrial::14 difficulty::2 status::approved topic::本社による工場費用支払 type::journal_entry	approved	pass
BK-IND-14-0010	工場側に製品勘定を置く場合、販売時の製品原価振替は、本社：（借）{{c1::売上原価}}／（貸）{{c1::工場}}、工場：（借）{{c1::本社}}／（貸）{{c1::製品}}。本社では別途、通常の売上仕訳を行う。	本社で売上を認識すると同時に、製品原価を相互勘定経由で工場から本社へ移す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	14 本社工場会計	第1節 本社工場会計	販売時の製品原価振替	journal_entry	ALP-IND-14-0012	3	bookkeeping::industrial chapter::industrial::14 difficulty::3 status::approved topic::販売時の製品原価振替 type::journal_entry	approved	pass
