ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-02-0001	製品製造のために消費される物品を{{c1::材料}}といい、未消費時は{{c1::資産}}、消費時は{{c1::材料費}}という原価になる。	材料は消費されるまでは資産であり、消費時に製造原価へ転化する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第1節 材料費とは	材料と材料費	definition	ALP-IND-02-0001	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料と材料費 type::definition	approved	pass
BK-IND-02-0002	材料の数量・金額関係は、{{c1::月初材料}}＋{{c1::当月購入}}＝{{c1::当月消費}}＋{{c1::月末材料}}。	期首残高と当月受入が、当月払出と期末残高へ分かれる基本的な材料フロー。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第1節 材料費とは	材料の基本フロー	formula	ALP-IND-02-0002	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料の基本フロー type::formula	approved	pass
BK-IND-02-0003	材料は購入時に材料勘定で資産計上する。消費時は、直接材料費を（借）{{c1::仕掛品}}、間接材料費を（借）{{c1::製造間接費}}へ振り替え、合計を材料勘定の貸方に記入する。	一般フローと消費時仕訳を統合。購入時の具体的な貸方科目は別Noteで確認する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第1節 材料費とは	材料の購入・消費仕訳フロー	journal_entry	ALP-IND-02-0003 ALP-IND-02-0017	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::材料の購入・消費仕訳フロー type::journal_entry	approved	pass
BK-IND-02-0004	特定製品別の材料消費量を把握できる材料費＝{{c1::直接材料費}}、把握できない材料費＝{{c1::間接材料費}}。	製品との関連による材料費分類の判定軸は、特定製品別に消費量を追跡できるかどうか。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第2節 材料費の分類	直接材料費と間接材料費	classification	ALP-IND-02-0004	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::直接材料費と間接材料費 type::classification	approved	pass
BK-IND-02-0005	製品本体を構成する材料の消費額＝{{c1::主要材料費}}、外部購入してそのまま製品に取り付ける部品の消費額＝{{c1::買入部品費}}。両者は通常、直接材料費に分類する。	主要材料費と買入部品費はいずれも、どの製品のために消費されたかを把握できる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第2節 材料費の分類	直接材料の種類	classification	ALP-IND-02-0005 ALP-IND-02-0006	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::直接材料の種類 type::classification	approved	pass
BK-IND-02-0006	補助材料費・工場消耗品費・消耗工具器具備品費は通常、{{c1::間接材料費}}に分類する。	これらは特定製品別の消費量を直接把握しにくいため、間接材料費となる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第2節 材料費の分類	間接材料の種類	classification	ALP-IND-02-0007	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::間接材料の種類 type::classification	approved	pass
BK-IND-02-0007	材料購入原価＝{{c1::購入代価}}＋{{c1::材料副費}}。	材料副費は買入手数料・引取運賃・保険料など、材料購入に付随して発生する費用。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	材料購入原価	formula	ALP-IND-02-0008	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料購入原価 type::formula	approved	pass
BK-IND-02-0008	材料購入時、購入原価は（借）材料、購入代価は（貸）{{c1::買掛金}}、材料副費をその場で支払った場合は（貸）{{c1::現金}}とする。	借方の材料は購入原価（購入代価＋購入原価に含める材料副費）で計上する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	材料購入時の仕訳	journal_entry	ALP-IND-02-0009	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::材料購入時の仕訳 type::journal_entry	approved	pass
BK-IND-02-0009	材料の返品・値引きでは、購入原価と仕入先への債務を同額減額し、（借）{{c1::買掛金}}／（貸）材料とする。	掛購入した材料の返品・値引きは購入時仕訳を該当額だけ逆方向に戻す。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	材料の返品・値引き	journal_entry	ALP-IND-02-0010	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料の返品・値引き type::journal_entry	approved	pass
BK-IND-02-0010	倉庫到着前の企業外部で発生する付随費用＝{{c1::外部材料副費（材料引取費用）}}、入庫後から出庫まで企業内部で発生する付随費用＝{{c1::内部材料副費（材料取扱費用）}}。外部材料副費は購入原価に必ず含める。	外部材料副費には買入手数料・引取運賃・荷役費・保険料・関税、内部材料副費には購入事務費・検収費・保管費などがある。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	外部・内部材料副費	classification	ALP-IND-02-0011 ALP-IND-02-0012	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::外部・内部材料副費 type::classification	approved	pass
BK-IND-02-0011	内部材料副費は購入原価へ、{{c1::含めない}}・{{c1::一部を含める}}・{{c1::全部を含める}}のいずれの範囲も認められる。	理論上は消費までの材料副費をすべて購入原価に含めるが、内部材料副費は実務上の簡便処理が認められる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	内部材料副費の算入範囲	exception	ALP-IND-02-0013	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::内部材料副費の算入範囲 type::exception	approved	pass
BK-IND-02-0012	材料副費は、実際発生額の集計を待たず、購入代価等×{{c1::予定配賦率}}で見積配賦額を計算し、購入原価に含めることができる。	予定配賦により、実際額の集計完了前でも購入原価を迅速に計算できる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	材料副費の予定配賦	measurement	ALP-IND-02-0014	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::材料副費の予定配賦 type::measurement	approved	pass
BK-IND-02-0013	予定で配賦した材料副費と実際発生額との差額を{{c1::材料副費配賦差異}}という。	予定配賦額は見積額なので、最終的には実際発生額へ修正する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第3節 材料の購入	材料副費配賦差異	definition	ALP-IND-02-0015	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料副費配賦差異 type::definition	approved	pass
BK-IND-02-0014	材料消費額＝{{c1::材料消費単価}}×{{c1::材料消費数量}}。	消費額は単価と実際の消費数量から求める。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	材料消費額	formula	ALP-IND-02-0016	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料消費額 type::formula	approved	pass
BK-IND-02-0015	材料の購入・払出を数量と金額で管理し、材料原価を把握する補助簿を{{c1::材料元帳}}という。	商品売買における商品有高帳に相当する、材料用の補助簿。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	材料元帳	ledger	ALP-IND-02-0018	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::材料元帳 type::ledger	approved	pass
BK-IND-02-0016	材料の購入・払出の都度、材料元帳へ記録し、払出数量を消費数量とする方法を{{c1::継続記録法}}という。	帳簿数量を常時把握でき、実地棚卸数量との差から棚卸減耗を把握できる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	継続記録法	procedure	ALP-IND-02-0019	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::継続記録法 type::procedure	approved	pass
BK-IND-02-0017	棚卸計算法の材料消費数量＝{{c1::月初在庫数量}}＋{{c1::当月購入数量}}－{{c1::月末実地棚卸数量}}。	払出を記録せず、月末実地棚卸数量を使って差引計算する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	棚卸計算法	formula	ALP-IND-02-0020	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::棚卸計算法 type::formula	approved	pass
BK-IND-02-0018	棚卸減耗を独立把握できるのは{{c1::継続記録法}}、消費数量に含まれて独立把握できないのは{{c1::棚卸計算法}}。ただし、どちらも月末の{{c1::実地棚卸}}が必要である。	棚卸計算法では帳簿上の払出を記録しないため、減耗分も差引消費数量に含まれる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	継続記録法と棚卸計算法	comparison	ALP-IND-02-0021 ALP-IND-02-0022	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::継続記録法と棚卸計算法 type::comparison	approved	pass
BK-IND-02-0019	棚卸減耗は、正常原因なら{{c1::製造間接費}}（間接経費）に含め、火災・盗難等の異常原因なら製造原価に含めず{{c1::営業外費用}}または{{c1::特別損失}}とする。	正常減耗は特定製品へ直接対応しないため間接経費。異常減耗は正常な製造活動の原価から除外する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	棚卸減耗の処理	cost_accounting	ALP-IND-02-0023 ALP-IND-02-0024	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::棚卸減耗の処理 type::cost_accounting	approved	pass
BK-IND-02-0020	先に取得した材料から先に払い出したと仮定して、消費単価と月末材料単価を決める方法を{{c1::先入先出法}}という。	期末には相対的に新しい取得単価の材料が残る。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	先入先出法	measurement	ALP-IND-02-0025	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::先入先出法 type::measurement	approved	pass
BK-IND-02-0021	総平均法は、月初材料と当月購入材料の{{c1::合計原価}}を{{c1::合計数量}}で除した平均単価を消費単価とする。	一定期間について1つの平均単価を計算し、消費額と月末在庫の双方に用いる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第4節 材料の消費	総平均法	measurement	ALP-IND-02-0026	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::総平均法 type::measurement	approved	pass
BK-IND-02-0022	期首等にあらかじめ設定し、迅速な原価計算と価格変動の影響分離に用いる材料1単位あたりの予定額を{{c1::予定消費単価（予定消費価格）}}という。	予定消費単価を用いて材料消費額を算定する方法を予定価格法という。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第5節 予定消費単価	予定消費単価	definition	ALP-IND-02-0027	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::予定消費単価 type::definition	approved	pass
BK-IND-02-0023	予定材料消費額＝{{c1::実際消費数量}}×{{c1::予定消費単価}}。	予定消費単価を使っても、月末には実際消費単価による実際消費額を計算して差異を確定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第5節 予定消費単価	予定材料消費額	formula	ALP-IND-02-0028	1	bookkeeping::industrial chapter::industrial::02 difficulty::1 status::approved topic::予定材料消費額 type::formula	approved	pass
BK-IND-02-0024	材料消費価格差異＝{{c1::予定消費額}}－{{c1::実際消費額}}。期中は差異勘定で把握し、年度末に{{c1::売上原価}}へ賦課して予定原価を実際原価へ修正する。	予定消費額＜実際消費額なら不利差異（借方差異）で売上原価に加算、予定消費額＞実際消費額なら有利差異（貸方差異）で売上原価から減算する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	2 材料費	第5節 予定消費単価	材料消費価格差異	measurement	ALP-IND-02-0029	2	bookkeeping::industrial chapter::industrial::02 difficulty::2 status::approved topic::材料消費価格差異 type::measurement	approved	pass
