ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-04-0001	製品製造のために消費した原価のうち、材料費・労務費以外を{{c1::経費}}という。	材料費・労務費と並ぶ第3の原価要素。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第1節 経費とは	経費の定義	definition	ALP-IND-04-0001	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::経費の定義 type::definition	approved	pass
BK-IND-04-0002	特定製品別に消費額を把握できる経費＝{{c1::直接経費}}、把握できない経費＝{{c1::間接経費}}。	製品別に跡付けできるかどうかが分類基準。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第2節 経費の分類	直接経費と間接経費	classification	ALP-IND-04-0002	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::直接経費と間接経費 type::classification	approved	pass
BK-IND-04-0003	経費の主な種類には{{c1::外注加工賃}}・{{c1::特許権使用料}}・{{c1::旅費交通費}}・{{c1::減価償却費}}・{{c1::水道光熱費}}・{{c1::賃借料}}・{{c1::棚卸減耗費}}がある。	工場従業員の旅費交通費も、労働の対価ではないため労務費ではなく経費。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第2節 経費の分類	経費の種類	classification	ALP-IND-04-0003	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::経費の種類 type::classification	approved	pass
BK-IND-04-0004	特定製品へ消費額を跡付けできる経費の代表例は{{c1::外注加工賃}}・{{c1::特許権使用料}}で、直接経費となる。	外注加工賃・特許権使用料以外の経費の多くは間接経費。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第2節 経費の分類	直接経費の代表例	classification	ALP-IND-04-0004	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::直接経費の代表例 type::classification	approved	pass
BK-IND-04-0005	経費の消費時、直接経費は（借）{{c1::仕掛品}}、間接経費は（借）{{c1::製造間接費}}へ振り替える（貸方は経費勘定）。	直接経費は製品へ直接集計し、間接経費はいったん製造間接費へ集計する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第2節 経費の分類	経費の原価振替	journal_entry	ALP-IND-04-0005	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::経費の原価振替 type::journal_entry	approved	pass
BK-IND-04-0006	経費は消費額の計算方法により、{{c1::支払経費}}・{{c1::月割経費}}・{{c1::測定経費}}・{{c1::発生経費}}に分類する。	分類基準は当月消費額をどのように測定・調整するか。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第3節 経費の消費	経費の消費額分類	classification	ALP-IND-04-0006	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::経費の消費額分類 type::classification	approved	pass
BK-IND-04-0007	未払を伴う支払経費の当月消費額＝{{c1::当月支払額}}－{{c1::前月未払額}}＋{{c1::当月未払額}}。	前月未払額は当月支払に含まれるが当月消費ではないため控除し、当月未払額は当月消費なので加算する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第3節 経費の消費	支払経費の未払調整	formula	ALP-IND-04-0007	2	bookkeeping::industrial chapter::industrial::04 difficulty::2 status::approved topic::支払経費の未払調整 type::formula	approved	pass
BK-IND-04-0008	前払を伴う支払経費の当月消費額＝{{c1::当月支払額}}＋{{c1::前月前払額}}－{{c1::当月前払額}}。	前月前払額は当月分の消費なので加算し、当月前払額は将来分なので控除する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第3節 経費の消費	支払経費の前払調整	formula	ALP-IND-04-0008	2	bookkeeping::industrial chapter::industrial::04 difficulty::2 status::approved topic::支払経費の前払調整 type::formula	approved	pass
BK-IND-04-0009	支払経費の期間調整では、未払分は月初に（借）{{c1::未払経費}}／（貸）経費、月末に（借）経費／（貸）{{c1::未払経費}}。前払分は月初に（借）経費／（貸）{{c1::前払経費}}、月末に（借）{{c1::前払経費}}／（貸）経費とする。	月初は前月末調整の再振替、月末は当月分の未払・前払を計上する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第3節 経費の消費	支払経費の月初・月末調整	procedure	ALP-IND-04-0009	3	bookkeeping::industrial chapter::industrial::04 difficulty::3 status::approved topic::支払経費の月初・月末調整 type::procedure	approved	pass
BK-IND-04-0010	一定期間分の支払額・計上額を月数で按分して1か月の消費額を求めるものを{{c1::月割経費}}という。1年間分なら年額÷{{c1::12か月}}で当月消費額を求める。	減価償却費や保険料などが代表例。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	4 経費	第3節 経費の消費	月割経費の測定	measurement	ALP-IND-04-0010	1	bookkeeping::industrial chapter::industrial::04 difficulty::1 status::approved topic::月割経費の測定 type::measurement	approved	pass
