ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-10-0001	工業簿記の決算には、会計期末に行う{{c1::年次決算}}と、原価計算期末（月末）ごとに製品原価・1か月の営業損益を把握する{{c1::月次決算}}がある。	月次決算は製品原価情報を経営管理に利用するため、原価計算期間を通常1か月として行う。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 工業簿記の決算	決算の種類	comparison	ALP-IND-10-0001	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::approved topic::決算の種類 type::comparison	approved	pass
BK-IND-10-0002	月次決算では、{{c1::売上}}・{{c1::売上原価}}・{{c1::販売費及び一般管理費}}の残高を月次損益へ振り替え、算定した月次営業損益を{{c1::年次損益}}へ振り替える。	製品完成時は仕掛品から製品へ、販売時は製品から売上原価へ原価が移り、その後に月次損益へ集計される。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 月次決算	月次決算の手続	procedure	ALP-IND-10-0002	2	bookkeeping::industrial chapter::industrial::10 difficulty::2 status::approved topic::月次決算の手続 type::procedure	approved	pass
BK-IND-10-0003	月次損益勘定では、借方に{{c1::売上原価}}と{{c1::販売費及び一般管理費}}、貸方に{{c1::売上}}を集計して月次営業損益を算定する。	費用・原価は借方、売上は貸方に集計し、その差額として営業損益を求める。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 月次決算	月次損益勘定	ledger	ALP-IND-10-0003	2	bookkeeping::industrial chapter::industrial::10 difficulty::2 status::approved topic::月次損益勘定 type::ledger	approved	pass
BK-IND-10-0004	月次決算を行う場合、年次損益勘定には12か月分の{{c1::営業損益}}と{{c1::営業外損益}}・{{c1::特別損益}}を集計し、{{c1::当期純利益}}を算定する。	年次損益は月次で確定した営業損益に、営業外・特別の収益費用を加えて最終利益を確定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 年次決算	年次決算の手続	procedure	ALP-IND-10-0004	2	bookkeeping::industrial chapter::industrial::10 difficulty::2 status::approved topic::年次決算の手続 type::procedure	approved	pass
BK-IND-10-0005	月次決算を行わない場合、原価・損益に関するすべての決算手続は{{c1::年次決算}}で行う。	月次決算を採用しない企業では、月ごとの損益振替を介さず会計期末に決算手続を完結させる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 年次決算	月次決算を行わない場合	exception	ALP-IND-10-0005	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::approved topic::月次決算を行わない場合 type::exception	approved	pass
BK-IND-10-0006	製品を販売するための費用は{{c1::販売費}}、企業経営全般を管理するための費用は{{c1::一般管理費}}に分類する。	販売員給料・広告宣伝費は販売費、事務員給料・通信費は一般管理費の例。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第1節 販売費及び一般管理費	販売費と一般管理費	classification	ALP-IND-10-0006	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::approved topic::販売費と一般管理費 type::classification	approved	pass
BK-IND-10-0007	製造業では、損益計算書・貸借対照表に加え、当期製品製造原価の内訳を示す{{c1::製造原価報告書}}を作成する。	商品売買業との違いは、製造過程の原価内訳を示す報告書が追加される点にある。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第2節 財務諸表の作成	製造業の財務諸表	financial_statement	ALP-IND-10-0007	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::approved topic::製造業の財務諸表 type::financial_statement	approved	pass
BK-IND-10-0008	原価差異調整前の売上原価＝{{c1::期首製品棚卸高}}＋{{c1::当期製品製造原価}}－{{c1::期末製品棚卸高}}。	期首在庫と当期完成品原価を販売可能原価として集計し、期末在庫を控除する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第2節 損益計算書	売上原価	formula	ALP-IND-10-0008	2	bookkeeping::industrial chapter::industrial::10 difficulty::2 status::approved topic::売上原価 type::formula	approved	pass
BK-IND-10-0009	損益計算書で売上原価を原価差異により調整する場合、不利差異は{{c1::加算}}し、有利差異は{{c1::減算}}する。	予定価格等は見積額であるため、最終的な財務諸表では原価差異を反映して実際価格ベースへ調整する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第2節 損益計算書	原価差異の売上原価調整	financial_statement	ALP-IND-10-0009	2	bookkeeping::industrial chapter::industrial::10 difficulty::2 status::approved topic::原価差異の売上原価調整 type::financial_statement	approved	pass
BK-IND-10-0010	売上総利益＝{{c1::売上高}}－{{c1::売上原価}}、営業利益＝売上総利益－{{c1::販売費及び一般管理費}}。	売上総利益を求めた後、販売費及び一般管理費を控除して営業利益を求める。 ANKI-038: 製造業でも売上総利益・営業利益の計算関係は商業簿記の報告式P/Lと同一で、製造業固有の判断を追加しないため統合。 統合先: BK-COM-13-0018。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第2節 損益計算書	利益計算	formula	ALP-IND-10-0010	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::deprecated topic::利益計算 type::formula	deprecated	pass
BK-IND-10-0011	製造業の貸借対照表では、{{c1::原材料}}・{{c1::仕掛品}}・{{c1::製品}}を棚卸資産として計上する。	商品売買業の商品に対し、製造業では製造段階に応じた三つの棚卸資産を表示する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	10 決算と財務諸表	第2節 貸借対照表	製造業の棚卸資産	financial_statement	ALP-IND-10-0011	1	bookkeeping::industrial chapter::industrial::10 difficulty::1 status::approved topic::製造業の棚卸資産 type::financial_statement	approved	pass
