ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-IND-08-0001	同一規格品を連続・大量生産する市場見込生産に適用し、一定期間の製造原価を完成品と仕掛品へ配分する方法を{{c1::総合原価計算}}という。	個別受注生産ではなく、同一規格品を大量反復生産する場合の原価計算。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第1節 総合原価計算とは	総合原価計算の定義	definition	ALP-IND-08-0001	1	bookkeeping::industrial chapter::industrial::08 difficulty::1 status::approved topic::総合原価計算の定義 type::definition	approved	pass
BK-IND-08-0002	総合原価計算では、1か月の生産を指示する{{c1::継続製造指図書}}を用い、生産数量は{{c1::月末}}に確定する。	継続製造指図書には事前の生産数量を明示せず、1か月間の実際生産量を月末に確定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第1節 総合原価計算とは	継続製造指図書	definition	ALP-IND-08-0002	1	bookkeeping::industrial chapter::industrial::08 difficulty::1 status::approved topic::継続製造指図書 type::definition	approved	pass
BK-IND-08-0003	原価集計単位は、個別原価計算では{{c1::特定製造指図書別}}、総合原価計算では{{c1::期間単位}}。総合原価計算では期間原価を{{c1::完成品}}と{{c1::月末仕掛品}}へ按分する。	個別原価計算は指図書ごとに完成・未完成を判定するため、総合原価計算のような期間原価の按分を基本としない。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第1節 総合原価計算とは	個別原価計算との比較	comparison	ALP-IND-08-0003	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::個別原価計算との比較 type::comparison	approved	pass
BK-IND-08-0004	当月に発生し、仕掛品勘定の借方へ集計された製造原価を{{c1::当月製造費用}}という。	総合原価計算では、この当月製造費用を完成品と月末仕掛品へ配分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 計算手続	当月製造費用	definition	ALP-IND-08-0004	1	bookkeeping::industrial chapter::industrial::08 difficulty::1 status::approved topic::当月製造費用 type::definition	approved	pass
BK-IND-08-0005	総合原価計算の加工費は直接材料費以外の製造原価で、{{c1::直接労務費}}・{{c1::直接経費}}・{{c1::製造間接費}}からなる。	直接材料費と加工費は投入形態が異なるため、月末仕掛品原価では別々に配分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 計算手続	加工費	classification	ALP-IND-08-0005	1	bookkeeping::industrial chapter::industrial::08 difficulty::1 status::approved topic::加工費 type::classification	approved	pass
BK-IND-08-0006	作業全体に対する加工の進み具合を示す割合を{{c1::加工進捗度}}という。仕掛品の加工費が完成品何個分に相当するかを示す{{c1::加工換算量}}＝{{c1::実在量}}×{{c1::加工進捗度}}。	加工費の配分では実在量ではなく加工換算量を用いる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 計算手続	加工進捗度と加工換算量	formula	ALP-IND-08-0006 ALP-IND-08-0007	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::加工進捗度と加工換算量 type::formula	approved	pass
BK-IND-08-0007	総合原価計算の基本手順は、①{{c1::当月製造費用}}を算定→②{{c1::月末仕掛品原価}}を算定→③残額を{{c1::完成品原価}}とする。	通常、計算の中心は月末仕掛品原価の算定。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 計算手続	基本計算手続	procedure	ALP-IND-08-0008	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::基本計算手続 type::procedure	approved	pass
BK-IND-08-0008	材料を工程の始点で一括投入する場合、直接材料費は{{c1::実在量}}で按分し、加工費は{{c1::加工換算量}}で按分する。	材料は始点で全量投入済みだが、加工費は工程の進行に伴って発生するため。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 月末仕掛品	材料費と加工費の按分基準	measurement	ALP-IND-08-0009	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::材料費と加工費の按分基準 type::measurement	approved	pass
BK-IND-08-0009	始点投入材料の月末仕掛品材料費＝{{c1::対象材料費}}×{{c1::月末仕掛品数量}}÷{{c1::対象投入数量}}。	始点投入材料は実在量の割合で按分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 月末仕掛品	月末仕掛品材料費	formula	ALP-IND-08-0010	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::月末仕掛品材料費 type::formula	approved	pass
BK-IND-08-0010	月末仕掛品加工費＝{{c1::対象加工費}}×{{c1::月末仕掛品加工換算量}}÷{{c1::対象加工換算量合計}}。	加工費は加工換算量の割合で按分する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	industrial	8 総合原価計算	第2節 月末仕掛品	月末仕掛品加工費	formula	ALP-IND-08-0011	2	bookkeeping::industrial chapter::industrial::08 difficulty::2 status::approved topic::月末仕掛品加工費 type::formula	approved	pass
