ID	Text	Extra	SourceRepo	SourceCommit	SourcePath	Part	Chapter	Section	Topic	Type	ALP_IDs	Difficulty	Tags	Status	QA
BK-COM-14-0001	本部と営業拠点の双方に会計帳簿を設け、拠点別業績と会社全体の財務諸表を把握する制度を{{c1::本支店会計}}という。	目的は支店独自の業績把握と会社全体の財務諸表作成。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 1 本支店会計とは	本支店会計	definition	ALP-COM-14-0001	1	bookkeeping::commercial chapter::commercial::14 difficulty::1 status::approved topic::本支店会計 type::definition	approved	pass
BK-COM-14-0002	本部と営業拠点はそれぞれ独立に{{c1::決算整理}}を行い、その後の{{c1::残高試算表}}を作成し、これらを基礎に会社全体の財務諸表を作る。	各拠点の帳簿で決算整理と決算整理後残高試算表の作成を完了してから、会社全体の財務諸表作成へ進む。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 1 本支店会計とは	本支店会計の決算手順	procedure	ALP-COM-14-0002	1	bookkeeping::commercial chapter::commercial::14 difficulty::1 status::approved topic::本支店会計の決算手順 type::procedure	approved	pass
BK-COM-14-0003	本部と営業拠点の内部取引では、本部側で{{c1::支店}}勘定、営業拠点側で{{c1::本店}}勘定を用いる。両勘定は会社内部の債権・債務を表す{{c1::照合勘定}}で、簿記の5要素に属さず財務諸表に計上されない。	通常、本店の支店勘定は内部債権、支店の本店勘定は内部債務として捉える。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	相互勘定	classification	ALP-COM-14-0003 ALP-COM-14-0004	1	bookkeeping::commercial chapter::commercial::14 difficulty::1 status::approved topic::相互勘定 type::classification	approved	pass
BK-COM-14-0004	対応する相互勘定は、残高額が{{c1::同額}}で、借貸の側が{{c1::反対}}になる。	相互勘定は本部と営業拠点の帳簿を結び付けるため、対応残高を照合できる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	相互勘定残高	ledger	ALP-COM-14-0005	1	bookkeeping::commercial chapter::commercial::14 difficulty::1 status::approved topic::相互勘定残高 type::ledger	approved	pass
BK-COM-14-0005	内部取引の仕訳は、まず{{c1::会社全体}}としての仕訳を考え、次に{{c1::本店}}側・{{c1::支店}}側へ分解して相互勘定を補う。	会社全体で起きた資産・負債・収益・費用の変化を先に捉えると、相互勘定の向きを整理しやすい。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	本支店間取引の分解	procedure	ALP-COM-14-0006	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::本支店間取引の分解 type::procedure	approved	pass
BK-COM-14-0006	本部側に帰属する営業債権を現地拠点が手許資金として回収した場合、本部側：（借）{{c1::支店}}／（貸）{{c1::売掛金}}、回収拠点側：（借）{{c1::現金}}／（貸）{{c1::本店}}。	会社全体では現金の増加と売掛金の減少。本部側と回収拠点側に分けて相互勘定を補う。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	債権回収代行	journal_entry	ALP-COM-14-0007	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::債権回収代行 type::journal_entry	approved	pass
BK-COM-14-0007	本部側に帰属する仕入債務を現地拠点が手許資金で代行決済した場合、本部側：（借）{{c1::買掛金}}／（貸）{{c1::支店}}、支払拠点側：（借）{{c1::本店}}／（貸）{{c1::現金}}。	会社全体では買掛金と現金が減少。本部側では相互勘定が貸方、支払拠点側では相互勘定が借方になる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	債務支払代行	journal_entry	ALP-COM-14-0008	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::債務支払代行 type::journal_entry	approved	pass
BK-COM-14-0008	現地拠点の営業上の費用を本部側が手許資金で立替払いした場合、本部側：（借）{{c1::支店}}／（貸）{{c1::現金}}、現地拠点側：（借）{{c1::営業費}}／（貸）{{c1::本店}}。	費用は負担する拠点側に計上し、立替側との関係を相互勘定で記録する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	支店費用立替	journal_entry	ALP-COM-14-0009	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::支店費用立替 type::journal_entry	approved	pass
BK-COM-14-0009	本部側から現地拠点へ原価の商品を内部送付した場合、本部側：（借）{{c1::支店}}／（貸）{{c1::仕入}}、受入拠点側：（借）{{c1::仕入}}／（貸）{{c1::本店}}。	内部の商品送付は、本部側で仕入を減少させ、受入拠点側で仕入を増加させる。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	商品送付	journal_entry	ALP-COM-14-0010	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::商品送付 type::journal_entry	approved	pass
BK-COM-14-0010	相互勘定は通常、本部側＝{{c1::借方}}、営業拠点側＝{{c1::貸方}}だが、逆方向の内部取引では本部側＝{{c1::貸方}}、営業拠点側＝{{c1::借方}}にもなる。定位置だけで判断しない。	取引の実質に応じて相互勘定の増減を判定する。	xihangzou/bookkeeping-integrated	569ed7b82e729334e1472286eaca7c4352e6fbdb	merged/textbook.md	commercial	14 本支店会計	第1節 2 本支店間取引	相互勘定の逆方向	exception	ALP-COM-14-0011	2	bookkeeping::commercial chapter::commercial::14 difficulty::2 status::approved topic::相互勘定の逆方向 type::exception	approved	pass
