alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-13-0001	commercial	13 財務諸表	財務諸表と決算の基礎 1 役割	commercial/chapter13.md::basic-1	貸借対照表は期末時点の財政状態、損益計算書は一会計期間の経営成績を報告する	financial_statement	INCLUDE	statement purpose			pending
ALP-COM-13-0002	commercial	13 財務諸表	財務諸表と決算の基礎 1 役割	commercial/chapter13.md::basic-1	貸借対照表の基本関係は資産＝負債＋純資産、損益計算書は当期純利益＝収益－費用である	formula	INCLUDE	statement equations			pending
ALP-COM-13-0003	commercial	13 財務諸表	財務諸表と決算の基礎 2 つながり	commercial/chapter13.md::basic-2	配当等がなければ前期末繰越利益剰余金＋当期純利益＝当期末繰越利益剰余金である	formula	INCLUDE	P/L-B/S linkage			pending
ALP-COM-13-0004	commercial	13 財務諸表	財務諸表と決算の基礎 3 試算表から財務諸表	commercial/chapter13.md::basic-3	決算は前T/B→決算整理→後T/B→帳簿締切→財務諸表作成の順で進む	procedure	INCLUDE	closing workflow			pending
ALP-COM-13-0005	commercial	13 財務諸表	財務諸表と決算の基礎 3 試算表から財務諸表	commercial/chapter13.md::basic-3	後T/Bの収益・費用はP/L、資産・負債・純資産はB/Sへ振り分ける	classification	INCLUDE	trial-balance mapping			pending
ALP-COM-13-0006	commercial	13 財務諸表	財務諸表と決算の基礎 4 帳簿締切	commercial/chapter13.md::basic-4	収益・費用は決算振替で損益勘定へ集約し翌期残高ゼロ、資産・負債・純資産は期末残高を翌期へ繰り越す	procedure	INCLUDE	closing distinction			pending
ALP-COM-13-0007	commercial	13 財務諸表	財務諸表と決算の基礎 4 帳簿締切	commercial/chapter13.md::basic-4	当期純利益なら損益を借方・繰越利益剰余金を貸方、当期純損失なら逆方向へ決算振替する	journal_entry	INCLUDE	income closing entry			pending
ALP-COM-13-0008	commercial	13 財務諸表	財務諸表と決算の基礎 5 繰越試算表	commercial/chapter13.md::basic-5	繰越試算表は帳簿締切後の資産・負債・純資産の次期繰越額を集計し締切の正確性を確認する	definition	INCLUDE	post-closing trial balance			pending
ALP-COM-13-0009	commercial	13 財務諸表	財務諸表と決算の基礎 6 経過勘定	commercial/chapter13.md::basic-6	経過勘定は前払費用・前受収益・未払費用・未収収益で、現金収支と期間帰属のずれを決算整理する	definition	INCLUDE	accrual accounts definition			pending
ALP-COM-13-0010	commercial	13 財務諸表	財務諸表と決算の基礎 6 経過勘定	commercial/chapter13.md::basic-6	前払費用・前受収益は翌期分を当期損益から除く繰延べ、未払費用・未収収益は当期発生分を加える見越しである	comparison	INCLUDE	deferral-accrual distinction			pending
