alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-04-0001	commercial	04 債権債務	章総論	commercial/chapter04.md::overview	債権・債務は何の取引から生じたかで売掛金/買掛金・手形・電子記録・未収未払・貸付借入等を使い分ける	classification	INCLUDE	account-selection framework			pending
ALP-COM-04-0002	commercial	04 債権債務	基礎 立替金と買掛金	commercial/chapter04.md::basic-offset	先方負担額を当社が立替えた場合は立替金（資産）とし当社の仕入原価には含めない	journal_entry	INCLUDE	cost-versus-receivable distinction			pending
ALP-COM-04-0003	commercial	04 債権債務	基礎 立替金と買掛金	commercial/chapter04.md::basic-offset	同一相手への買掛金と立替金は相殺して処理できる	exception	INCLUDE	offset option			pending
ALP-COM-04-0004	commercial	04 債権債務	基礎 受取商品券	commercial/chapter04.md::basic-voucher	商品券販売では発行会社への回収権を受取商品券（資産）として計上し精算時に減少させる	journal_entry	INCLUDE	voucher receivable treatment			pending
ALP-COM-04-0005	commercial	04 債権債務	基礎 クレジット売掛金	commercial/chapter04.md::basic-credit	クレジット販売では信販会社への回収権をクレジット売掛金、手数料を支払手数料（費用）として処理する	journal_entry	INCLUDE	credit-card receivable treatment			pending
ALP-COM-04-0006	commercial	04 債権債務	基礎 クレジット売掛金	commercial/chapter04.md::basic-credit	信販手数料は販売時認識ならクレジット売掛金を純額、回収時認識なら販売時に総額計上し回収時に費用計上する	comparison	INCLUDE	timing alternatives			pending
ALP-COM-04-0007	commercial	04 債権債務	基礎 未収入金・未払金	commercial/chapter04.md::basic-other	商品売買以外の後払売却は未収入金、後払購入は未払金を用いる	classification	INCLUDE	trade-versus-nontrade distinction			pending
ALP-COM-04-0008	commercial	04 債権債務	基礎 借入金・貸付金	commercial/chapter04.md::basic-loan	資金借入は借入金（負債）、資金貸付は貸付金（資産）として元本を認識し返済・回収時に減少させる	journal_entry	INCLUDE	loan principal treatment			pending
ALP-COM-04-0009	commercial	04 債権債務	基礎 利息	commercial/chapter04.md::basic-interest	貸付側の利息は受取利息（収益）、借入側は支払利息（費用）である	classification	INCLUDE	interest classification			pending
ALP-COM-04-0010	commercial	04 債権債務	基礎 利息	commercial/chapter04.md::basic-interest	利息＝元金×年利率、月割は×月数/12、日割は×日数/365で計算する	formula	INCLUDE	interest formulas			pending
ALP-COM-04-0011	commercial	04 債権債務	基礎 利息	commercial/chapter04.md::basic-interest	利息を差し引いて借入金が入金されても借入金は実際入金額でなく返済義務総額を計上する	measurement	INCLUDE	gross liability measurement			pending
ALP-COM-04-0012	commercial	04 債権債務	基礎 役員等との資金貸借	commercial/chapter04.md::basic-officer	役員・従業員との貸借は役員貸付金・従業員貸付金・役員借入金等で相手関係を明確化する	classification	INCLUDE	counterparty-specific accounts			pending
